Date,Time,Job ID,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Number,Tool Wear (%),Part Status,Defect Type,Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Operator ID,Machine Status
2025-05-09,18:16:07,J1154,45,673,93.26,5358,1134,1,32.5,OK,None,2.97,60,1.33,OP1,Running
2025-05-09,18:16:52,J1154,115,674,68.33,5150,1070,8,35.0,OK,None,3.25,58,0.83,OP3,Running
2025-05-09,18:17:34,J1155,72,675,93.76,5887,323,4,37.5,OK,None,4.48,46,2.05,OP1,Running
2025-05-09,18:17:44,J1155,151,676,72.81,5548,471,10,40.0,OK,None,3.81,48,0.71,OP2,Running
2025-05-09,18:18:41,J1155,116,677,82.64,3904,1017,5,42.5,OK,None,0.52,59,0.51,OP1,Running
2025-05-09,18:19:26,J1155,70,678,80.32,5166,435,6,45.0,OK,None,3.64,38,1.15,OP2,Running
2025-05-09,18:19:44,J1155,97,679,77.67,4799,1002,4,47.5,OK,None,4.83,41,1.61,OP2,Running
2025-05-09,18:20:38,J1156,97,679,91.83,6317,327,1,50.0,None,None,3.82,63,1.88,OP3,Idle
2025-05-09,18:20:54,J1156,54,680,80.14,5309,770,2,52.5,OK,None,3.89,63,0.5,OP1,Running
2025-05-09,18:21:41,J1156,53,681,76.44,5076,341,9,55.0,NG,Undercut,2.55,56,1.08,OP3,Running
2025-05-09,18:22:21,J1156,159,682,93.76,4501,464,9,57.5,OK,None,2.44,55,0.96,OP1,Running
2025-05-09,18:23:18,J1156,118,683,84.43,6183,1160,10,60.0,OK,None,1.68,64,0.93,OP1,Running
2025-05-09,18:23:52,J1157,96,684,78.21,6846,545,4,62.5,NG,Burr,3.11,50,1.65,OP3,Running
2025-05-09,18:24:22,J1157,116,685,70.5,4855,890,8,65.0,OK,None,2.53,48,1.05,OP1,Running
2025-05-09,18:25:09,J1157,116,686,72.67,3362,406,4,67.5,OK,None,0.84,52,2.5,OP3,Running
2025-05-09,18:25:39,J1157,123,687,81.87,7000,911,4,70.0,OK,None,2.08,46,2.38,OP2,Running
2025-05-09,18:26:05,J1157,153,688,65.95,3235,760,10,72.5,OK,None,2.91,59,1.13,OP2,Running
2025-05-09,18:26:39,J1158,142,689,72.52,3563,604,10,75.0,OK,None,2.45,63,2.1,OP3,Running
2025-05-09,18:27:16,J1158,149,690,67.28,4431,578,1,77.5,OK,None,0.97,43,2.02,OP1,Running
2025-05-09,18:28:03,J1158,97,691,81.76,4121,450,7,80.0,OK,None,3.12,50,0.74,OP1,Running
2025-05-09,18:28:42,J1158,45,692,92.73,7348,597,7,82.5,NG,Burr,1.59,53,0.62,OP3,Running
2025-05-09,18:29:20,J1158,118,692,92.05,5640,462,10,85.0,None,None,4.33,39,1.54,OP1,Idle
2025-05-09,18:29:51,J1159,92,693,92.54,7097,947,8,87.5,OK,None,1.81,39,2.16,OP2,Running
2025-05-09,18:30:29,J1159,117,694,94.05,5423,501,9,90.0,OK,None,4.91,52,1.9,OP1,Running
2025-05-09,18:31:18,J1159,62,695,66.41,4087,510,1,92.5,OK,None,4.41,42,1.94,OP1,Running
2025-05-09,18:31:43,J1159,136,696,92.04,4900,1080,7,95.0,OK,None,3.17,51,1.52,OP3,Running
2025-05-09,18:32:34,J1159,156,697,67.36,5633,888,7,97.5,OK,None,1.97,44,1.1,OP3,Running
2025-05-09,18:33:22,J1160,121,698,89.89,5655,395,6,0.0,OK,None,4.88,41,0.7,OP1,Running
2025-05-09,18:33:47,J1160,101,699,76.2,4499,782,10,2.5,OK,None,4.85,39,1.47,OP1,Running
2025-05-09,18:34:24,J1160,144,700,77.41,4519,338,1,5.0,OK,None,4.81,50,1.12,OP2,Running
2025-05-09,18:35:07,J1160,68,701,83.05,5498,1017,7,7.5,OK,None,2.47,52,0.28,OP1,Running
2025-05-09,18:35:47,J1160,157,702,88.61,5074,1134,1,10.0,OK,None,2.69,43,0.31,OP1,Running
2025-05-09,18:36:24,J1161,147,703,85.86,3576,783,10,12.5,OK,None,1.16,58,1.56,OP2,Running
2025-05-09,18:36:46,J1161,137,704,67.45,5931,799,4,15.0,OK,None,3.65,55,2.31,OP1,Running
2025-05-09,18:37:41,J1161,91,705,77.81,3219,376,2,17.5,OK,None,3.64,51,0.36,OP3,Running
2025-05-09,18:38:16,J1161,99,705,92.05,6029,301,6,20.0,None,None,0.56,35,1.53,OP3,Breakdown
2025-05-09,18:38:48,J1161,154,705,93.78,5844,405,8,22.5,None,None,3.8,38,1.17,OP1,Breakdown
2025-05-09,18:39:34,J1162,158,706,90.48,3012,351,4,25.0,OK,None,4.04,60,1.22,OP3,Running
2025-05-09,18:40:21,J1162,112,707,83.15,4238,365,4,27.5,OK,None,4.96,44,2.35,OP1,Running
2025-05-09,18:40:51,J1162,155,708,79.87,6821,791,3,30.0,OK,None,4.44,35,2.13,OP1,Running
2025-05-09,18:41:39,J1162,91,709,88.48,5487,681,1,32.5,OK,None,2.51,62,0.41,OP3,Running
2025-05-09,18:42:01,J1162,73,710,65.43,6726,888,6,35.0,OK,None,1.43,52,2.41,OP3,Running
2025-05-09,18:42:40,J1163,75,711,79.29,6881,774,10,37.5,OK,None,2.07,51,1.86,OP2,Running
2025-05-09,18:43:11,J1163,72,712,68.43,5257,1130,4,40.0,OK,None,3.18,38,0.48,OP2,Running
2025-05-09,18:44:02,J1163,99,712,78.63,6961,673,3,42.5,None,None,4.37,37,2.43,OP3,Breakdown
2025-05-09,18:44:29,J1163,59,713,68.6,6445,645,4,45.0,OK,None,4.55,43,1.71,OP2,Running
2025-05-09,18:45:23,J1163,123,714,74.11,4548,327,9,47.5,OK,None,1.75,61,1.32,OP2,Running
2025-05-09,18:45:48,J1164,66,715,67.95,7124,709,2,50.0,OK,None,2.05,59,1.04,OP3,Running
2025-05-09,18:46:33,J1164,102,716,73.49,5073,986,1,52.5,OK,None,2.72,46,1.14,OP3,Running
2025-05-09,18:47:03,J1164,68,717,72.56,6357,1168,10,55.0,OK,None,4.99,37,0.42,OP2,Running
2025-05-09,18:47:46,J1164,130,718,72.72,5465,568,1,57.5,OK,None,3.8,60,2.06,OP2,Running
2025-05-09,18:48:35,J1164,120,719,82.44,3117,730,7,60.0,OK,None,2.77,50,0.9,OP1,Running
2025-05-09,18:49:07,J1165,125,720,77.09,4722,1059,1,62.5,OK,None,4.97,42,1.54,OP1,Running
2025-05-09,18:49:50,J1165,110,721,93.7,5546,1027,10,65.0,OK,None,3.59,56,1.18,OP3,Running
2025-05-09,18:50:25,J1165,70,722,67.2,7125,798,4,67.5,OK,None,2.46,43,1.43,OP2,Running
2025-05-09,18:50:47,J1165,150,723,66.09,6549,656,10,70.0,OK,None,1.96,56,2.3,OP1,Running
2025-05-09,18:51:43,J1165,68,724,65.05,5934,932,6,72.5,OK,None,3.36,47,1.81,OP3,Running
2025-05-09,18:52:14,J1166,139,725,66.45,5376,1132,5,75.0,OK,None,4.16,57,0.82,OP1,Running
2025-05-09,18:52:49,J1166,134,726,70.11,3147,961,1,77.5,OK,None,1.96,45,2.38,OP3,Running
2025-05-09,18:53:20,J1166,58,727,81.93,3681,723,3,80.0,OK,None,1.37,56,1.87,OP1,Running
2025-05-09,18:54:07,J1166,49,728,82.02,4860,888,6,82.5,OK,None,1.23,37,0.46,OP1,Running
2025-05-09,18:54:43,J1166,158,729,93.24,6879,933,4,85.0,OK,None,1.39,39,0.8,OP2,Running
2025-05-09,18:55:18,J1167,152,730,66.4,5812,1093,10,87.5,OK,None,4.56,36,0.69,OP3,Running
2025-05-09,18:56:13,J1167,78,731,82.73,6271,524,3,90.0,OK,None,2.35,58,1.65,OP3,Running
2025-05-09,18:56:30,J1167,76,732,89.28,3833,681,1,92.5,OK,None,4.54,46,1.51,OP1,Running
2025-05-09,18:57:01,J1167,55,733,86.81,5407,579,6,95.0,NG,Misalignment,4.08,55,2.05,OP2,Running
2025-05-09,18:58:06,J1167,53,734,83.95,6070,849,6,97.5,NG,Burr,3.22,54,1.37,OP2,Running
2025-05-09,18:58:34,J1168,140,735,68.5,3291,556,6,0.0,OK,None,0.62,59,0.63,OP3,Running
2025-05-09,18:59:03,J1168,53,736,82.34,4941,780,7,2.5,OK,None,2.28,45,1.63,OP1,Running
2025-05-09,18:59:37,J1168,109,737,75.5,3860,1163,3,5.0,OK,None,3.37,51,0.79,OP1,Running
2025-05-09,19:00:17,J1168,149,738,84.64,6774,998,2,7.5,OK,None,1.45,41,2.32,OP2,Running
2025-05-09,19:00:59,J1168,141,739,83.34,7246,969,8,10.0,OK,None,2.32,54,1.36,OP1,Running
2025-05-09,19:01:37,J1169,119,740,87.82,7331,535,7,12.5,OK,None,1.12,60,1.23,OP1,Running
2025-05-09,19:02:34,J1169,110,741,85.24,5897,904,6,15.0,OK,None,3.72,54,2.34,OP2,Running
2025-05-09,19:02:53,J1169,97,741,67.28,5103,890,10,17.5,None,None,2.42,54,0.97,OP3,Idle
2025-05-09,19:03:40,J1169,86,742,75.11,6040,482,5,20.0,OK,None,4.4,63,0.35,OP2,Running
2025-05-09,19:04:14,J1169,70,743,73.17,4098,394,10,22.5,OK,None,2.07,44,1.57,OP3,Running
2025-05-09,19:04:38,J1170,69,744,69.03,5303,786,2,25.0,OK,None,4.74,64,1.55,OP3,Running
2025-05-09,19:05:42,J1170,83,745,80.08,5036,457,6,27.5,OK,None,1.01,59,0.37,OP2,Running
2025-05-09,19:05:56,J1170,53,746,88.74,5665,303,6,30.0,OK,None,4.23,51,1.09,OP1,Running
2025-05-09,19:06:54,J1170,87,747,81.26,5655,957,3,32.5,OK,None,3.4,41,2.21,OP1,Running
2025-05-09,19:07:37,J1170,46,748,92.18,6905,501,7,35.0,OK,None,2.14,60,2.15,OP1,Running
2025-05-09,19:07:49,J1171,131,749,66.71,3727,427,9,37.5,OK,None,1.96,38,1.62,OP3,Running
2025-05-09,19:08:41,J1171,96,750,72.32,5435,611,7,40.0,OK,None,1.02,46,0.33,OP2,Running
2025-05-09,19:09:28,J1171,53,751,83.51,4936,1131,5,42.5,OK,None,4.78,44,1.06,OP3,Running
2025-05-09,19:09:45,J1171,108,751,80.46,7415,976,10,45.0,None,None,2.55,61,1.66,OP3,Breakdown
2025-05-09,19:10:30,J1171,153,752,90.29,4352,745,1,47.5,OK,None,3.26,41,0.42,OP3,Running
2025-05-09,19:11:10,J1172,81,753,70.12,6661,1095,2,50.0,OK,None,3.08,54,0.52,OP3,Running
2025-05-09,19:11:46,J1172,142,754,78.93,5901,1094,9,52.5,OK,None,2.62,58,0.57,OP1,Running
2025-05-09,19:12:21,J1172,51,754,80.54,6690,336,10,55.0,None,None,1.99,38,1.02,OP1,Breakdown
2025-05-09,19:13:18,J1172,147,755,65.11,3804,1001,6,57.5,OK,None,3.49,37,1.17,OP2,Running
2025-05-09,19:13:32,J1172,137,756,91.53,3905,961,8,60.0,OK,None,1.77,55,0.59,OP3,Running
2025-05-09,19:14:13,J1173,108,757,83.95,5823,473,5,62.5,OK,None,0.78,63,1.31,OP3,Running
2025-05-09,19:15:11,J1173,124,758,94.01,3907,889,3,65.0,OK,None,3.94,40,0.68,OP2,Running
2025-05-09,19:15:22,J1173,53,759,74.93,4975,420,9,67.5,OK,None,4.96,64,1.21,OP3,Running
2025-05-09,19:16:19,J1173,156,760,86.18,4807,924,3,70.0,OK,None,2.73,57,1.52,OP3,Running
2025-05-09,19:17:07,J1173,142,761,67.58,3023,793,7,72.5,OK,None,1.34,58,1.8,OP3,Running
2025-05-09,19:17:20,J1174,53,762,83.88,4898,1166,5,75.0,OK,None,1.22,58,2.31,OP1,Running
2025-05-09,19:18:22,J1174,46,763,67.98,3446,770,7,77.5,OK,None,4.06,35,2.19,OP3,Running
2025-05-09,19:18:35,J1174,158,764,87.59,5145,389,1,80.0,OK,None,3.25,64,1.32,OP1,Running
2025-05-09,19:19:27,J1174,87,765,82.35,3940,1039,3,82.5,OK,None,4.29,38,2.16,OP3,Running
2025-05-09,19:20:18,J1174,114,766,84.23,6680,812,1,85.0,OK,None,1.46,60,2.33,OP3,Running
2025-05-09,19:20:37,J1175,47,766,80.85,3583,775,9,87.5,None,None,2.11,50,1.62,OP2,Breakdown
2025-05-09,19:21:21,J1175,127,767,76.31,3506,1071,10,90.0,OK,None,1.56,59,2.2,OP3,Running
2025-05-09,19:22:02,J1175,133,768,68.11,4833,616,8,92.5,OK,None,4.38,51,1.07,OP2,Running
2025-05-09,19:22:26,J1175,115,769,77.35,5326,919,9,95.0,OK,None,0.7,63,1.44,OP3,Running
2025-05-09,19:23:08,J1175,60,770,94.92,3765,1179,3,97.5,OK,None,1.1,62,0.57,OP1,Running
2025-05-09,19:23:49,J1176,89,771,86.24,3070,521,3,0.0,OK,None,2.96,57,1.08,OP3,Running
2025-05-09,19:24:16,J1176,104,772,84.35,4377,616,8,2.5,OK,None,1.09,61,2.25,OP2,Running
2025-05-09,19:24:57,J1176,151,773,77.2,3601,724,4,5.0,OK,None,3.48,40,1.98,OP3,Running
2025-05-09,19:25:37,J1176,147,774,77.38,4854,315,9,7.5,OK,None,4.2,43,1.84,OP1,Running
2025-05-09,19:26:10,J1176,77,775,74.13,4930,1002,7,10.0,OK,None,4.59,47,1.19,OP1,Running
2025-05-09,19:26:58,J1177,127,776,80.43,3705,656,6,12.5,OK,None,2.15,62,1.46,OP3,Running
2025-05-09,19:27:38,J1177,99,777,77.34,6823,486,9,15.0,OK,None,2.91,38,0.4,OP2,Running
2025-05-09,19:28:15,J1177,118,778,89.32,3840,659,10,17.5,NG,Burr,4.56,44,0.24,OP3,Running
2025-05-09,19:28:41,J1177,84,779,69.44,4800,793,3,20.0,OK,None,1.5,48,1.19,OP2,Running
2025-05-09,19:29:41,J1177,71,780,91.58,3644,548,3,22.5,OK,None,2.46,49,2.27,OP3,Running
2025-05-09,19:30:23,J1178,90,781,75.28,5784,931,5,25.0,OK,None,4.26,35,0.84,OP2,Running
2025-05-09,19:30:53,J1178,96,782,94.23,5363,699,7,27.5,OK,None,4.41,57,0.96,OP1,Running
2025-05-09,19:31:28,J1178,124,783,75.05,4873,582,8,30.0,OK,None,2.02,53,1.13,OP3,Running
2025-05-09,19:32:12,J1178,71,784,72.19,5572,961,10,32.5,OK,None,0.67,59,1.26,OP2,Running
2025-05-09,19:32:28,J1178,74,785,93.94,5134,940,1,35.0,OK,None,0.65,60,0.92,OP2,Running
2025-05-09,19:33:36,J1179,67,786,71.73,5177,778,5,37.5,OK,None,0.69,52,1.82,OP3,Running
2025-05-09,19:34:10,J1179,118,787,72.34,4576,1028,1,40.0,OK,None,0.83,50,1.84,OP2,Running
2025-05-09,19:34:41,J1179,54,787,72.29,4957,622,8,42.5,None,None,4.91,53,0.43,OP1,Breakdown
2025-05-09,19:35:15,J1179,99,788,90.62,7378,701,10,45.0,OK,None,1.26,48,2.07,OP2,Running
2025-05-09,19:35:40,J1179,132,789,79.78,5095,726,8,47.5,OK,None,3.98,49,0.95,OP3,Running
2025-05-09,19:36:29,J1180,70,790,68.26,5378,1059,7,50.0,OK,None,3.03,44,0.85,OP2,Running
2025-05-09,19:37:09,J1180,149,791,86.73,6971,1053,4,52.5,OK,None,4.08,53,0.74,OP3,Running
2025-05-09,19:37:34,J1180,67,792,78.06,6415,1053,3,55.0,OK,None,1.71,38,2.47,OP2,Running
2025-05-09,19:38:13,J1180,130,793,84.05,5525,1079,10,57.5,OK,None,1.74,52,0.94,OP3,Running
2025-05-09,19:39:15,J1180,129,794,76.95,4804,740,5,60.0,OK,None,1.09,46,1.19,OP1,Running
2025-05-09,19:39:44,J1181,93,795,75.05,6192,1120,7,62.5,OK,None,4.64,42,2.4,OP1,Running
2025-05-09,19:40:22,J1181,68,796,90.57,6463,961,6,65.0,OK,None,1.0,39,1.86,OP2,Running
2025-05-09,19:40:57,J1181,88,797,91.88,3076,1064,9,67.5,OK,None,2.54,48,0.85,OP2,Running
2025-05-09,19:41:45,J1181,81,798,77.15,6149,776,7,70.0,OK,None,4.21,64,1.35,OP1,Running
2025-05-09,19:41:58,J1181,99,799,75.7,3392,448,7,72.5,OK,None,4.91,51,1.73,OP1,Running
2025-05-09,19:42:38,J1182,136,800,90.36,3225,745,1,75.0,OK,None,0.98,50,1.9,OP2,Running
2025-05-09,19:43:14,J1182,109,801,88.1,3015,457,2,77.5,OK,None,3.1,54,1.11,OP2,Running
2025-05-09,19:43:55,J1182,140,802,79.67,6083,1103,2,80.0,OK,None,3.42,51,1.8,OP3,Running
2025-05-09,19:44:55,J1182,86,803,93.1,3352,838,10,82.5,OK,None,4.81,55,0.52,OP2,Running
2025-05-09,19:45:35,J1182,115,804,85.98,4917,338,7,85.0,OK,None,4.59,61,0.73,OP3,Running
2025-05-09,19:46:11,J1183,153,805,65.86,5488,817,7,87.5,OK,None,3.82,58,0.93,OP1,Running
2025-05-09,19:46:29,J1183,67,806,71.65,7030,1141,5,90.0,OK,None,2.59,39,1.05,OP3,Running
2025-05-09,19:47:19,J1183,148,807,71.77,7066,901,4,92.5,OK,None,4.97,59,2.36,OP3,Running
2025-05-09,19:47:40,J1183,47,808,81.14,4127,961,2,95.0,OK,None,1.73,64,2.2,OP2,Running
2025-05-09,19:48:23,J1183,90,809,91.91,6666,717,5,97.5,OK,None,3.38,62,1.29,OP2,Running
2025-05-09,19:49:26,J1184,83,810,69.37,6529,329,7,0.0,OK,None,3.35,60,2.15,OP2,Running
2025-05-09,19:49:46,J1184,96,810,73.0,7178,809,4,2.5,None,None,3.38,54,2.41,OP1,Breakdown
2025-05-09,19:50:16,J1184,103,811,88.64,6064,358,7,5.0,OK,None,1.73,45,1.41,OP2,Running
2025-05-09,19:50:54,J1184,52,812,69.24,7334,408,7,7.5,OK,None,1.85,38,2.44,OP1,Running
2025-05-09,19:51:51,J1184,144,813,81.53,3607,618,4,10.0,OK,None,0.69,62,0.37,OP1,Running
2025-05-09,19:52:33,J1185,119,814,75.29,7466,1046,9,12.5,OK,None,4.02,41,2.14,OP2,Running
2025-05-09,19:53:02,J1185,72,814,75.16,4982,1027,6,15.0,None,None,0.92,62,0.47,OP1,Breakdown
2025-05-09,19:53:37,J1185,107,815,72.62,3763,989,3,17.5,OK,None,4.9,41,2.08,OP1,Running
2025-05-09,19:54:04,J1185,149,816,69.01,6119,348,2,20.0,OK,None,1.96,51,0.42,OP1,Running
2025-05-09,19:54:49,J1185,73,817,77.29,6776,417,9,22.5,NG,Misalignment,1.93,63,1.83,OP3,Running
2025-05-09,19:55:19,J1186,119,818,71.85,7083,432,8,25.0,OK,None,1.37,42,1.12,OP2,Running
2025-05-09,19:56:21,J1186,92,819,91.16,5601,656,3,27.5,OK,None,3.53,35,1.25,OP3,Running
2025-05-09,19:57:00,J1186,53,820,76.17,6150,759,3,30.0,OK,None,4.5,58,1.24,OP2,Running
2025-05-09,19:57:12,J1186,66,821,68.88,3201,815,2,32.5,OK,None,1.37,35,1.24,OP2,Running
2025-05-09,19:57:48,J1186,78,821,85.65,3782,740,8,35.0,None,None,0.56,59,1.7,OP1,Idle
2025-05-10,18:00:04,J1187,112,822,89.37,5955,1127,6,37.5,OK,None,3.41,38,0.39,OP3,Running
2025-05-10,18:00:55,J1187,67,823,72.87,4517,932,6,40.0,OK,None,4.49,54,2.48,OP2,Running
2025-05-10,18:01:32,J1187,113,824,86.84,4923,360,4,42.5,NG,Misalignment,2.46,61,1.5,OP2,Running
2025-05-10,18:02:19,J1187,73,825,68.93,7142,376,6,45.0,OK,None,3.85,36,0.89,OP3,Running
2025-05-10,18:02:51,J1187,74,826,88.08,3193,306,9,47.5,OK,None,4.58,64,1.27,OP2,Running
2025-05-10,18:03:31,J1188,94,827,78.35,5123,1116,4,50.0,OK,None,3.75,56,0.44,OP2,Running
2025-05-10,18:04:14,J1188,73,827,67.44,5247,426,1,52.5,None,None,0.6,63,1.03,OP1,Breakdown
2025-05-10,18:04:30,J1188,152,828,83.62,7117,418,6,55.0,OK,None,4.97,55,0.33,OP3,Running
2025-05-10,18:05:15,J1188,133,829,73.26,5749,546,1,57.5,OK,None,4.68,61,0.72,OP1,Running
2025-05-10,18:06:04,J1188,113,830,70.9,4074,447,7,60.0,OK,None,1.43,43,0.6,OP3,Running
2025-05-10,18:06:32,J1189,128,830,85.86,3373,974,4,62.5,None,None,2.06,64,0.38,OP3,Breakdown
2025-05-10,18:07:24,J1189,78,831,94.62,4226,957,1,65.0,OK,None,3.77,63,1.26,OP1,Running
2025-05-10,18:07:36,J1189,103,832,68.49,7471,568,6,67.5,OK,None,0.72,54,1.71,OP1,Running
2025-05-10,18:08:36,J1189,149,833,67.65,6497,559,3,70.0,OK,None,3.14,52,1.37,OP2,Running
2025-05-10,18:09:03,J1189,112,834,88.03,6587,397,10,72.5,OK,None,4.81,43,2.47,OP3,Running
2025-05-10,18:09:32,J1190,48,835,76.21,4706,677,10,75.0,OK,None,4.69,38,1.49,OP1,Running
2025-05-10,18:10:31,J1190,49,836,94.84,6034,812,1,77.5,OK,None,1.05,57,2.42,OP3,Running
2025-05-10,18:10:50,J1190,127,837,84.66,5941,837,2,80.0,OK,None,2.68,57,1.36,OP2,Running
2025-05-10,18:11:39,J1190,52,838,74.43,6672,372,6,82.5,OK,None,2.53,40,2.49,OP2,Running
2025-05-10,18:12:25,J1190,157,839,74.27,4784,781,6,85.0,OK,None,1.76,41,0.73,OP1,Running
2025-05-10,18:13:01,J1191,134,840,85.22,6525,945,6,87.5,OK,None,1.71,60,0.22,OP2,Running
2025-05-10,18:13:35,J1191,85,841,75.19,5097,761,1,90.0,OK,None,2.65,49,1.24,OP1,Running
2025-05-10,18:14:13,J1191,48,842,69.05,3135,762,3,92.5,OK,None,3.7,62,0.27,OP3,Running
2025-05-10,18:14:34,J1191,150,843,82.79,7406,450,4,95.0,OK,None,3.15,56,2.19,OP1,Running
2025-05-10,18:15:14,J1191,149,844,86.45,7121,380,2,97.5,OK,None,3.43,35,0.41,OP2,Running
2025-05-10,18:16:09,J1192,77,845,91.11,7499,972,1,0.0,OK,None,1.5,39,0.45,OP1,Running
2025-05-10,18:16:57,J1192,145,846,77.49,3103,1040,10,2.5,OK,None,4.91,52,1.06,OP1,Running
2025-05-10,18:17:23,J1192,78,847,66.38,5778,747,2,5.0,OK,None,1.74,37,2.09,OP3,Running
2025-05-10,18:18:05,J1192,85,848,78.87,7448,342,6,7.5,OK,None,1.05,56,2.3,OP1,Running
2025-05-10,18:18:28,J1192,104,849,72.35,4264,1119,9,10.0,OK,None,2.25,39,1.77,OP2,Running
2025-05-10,18:19:05,J1193,144,850,82.22,5154,420,2,12.5,OK,None,1.06,44,1.84,OP3,Running
2025-05-10,18:19:39,J1193,122,850,79.85,4789,910,7,15.0,None,None,1.66,42,2.19,OP1,Breakdown
2025-05-10,18:20:18,J1193,61,851,72.12,5686,513,5,17.5,OK,None,1.41,36,0.47,OP1,Running
2025-05-10,18:20:55,J1193,100,851,68.12,3170,1120,5,20.0,None,None,2.03,48,1.68,OP1,Breakdown
2025-05-10,18:21:34,J1193,97,852,65.74,6016,930,10,22.5,OK,None,2.8,42,2.44,OP1,Running
2025-05-10,18:22:30,J1194,158,852,84.5,5914,972,10,25.0,None,None,1.65,48,1.42,OP1,Breakdown
2025-05-10,18:23:01,J1194,141,853,74.93,4031,1135,8,27.5,OK,None,0.75,41,2.21,OP3,Running
2025-05-10,18:23:35,J1194,57,854,85.38,6789,384,5,30.0,OK,None,4.25,63,2.5,OP3,Running
2025-05-10,18:24:29,J1194,109,855,85.97,5018,536,2,32.5,NG,Misalignment,2.87,49,1.7,OP1,Running
2025-05-10,18:25:02,J1194,76,856,83.5,6058,1031,9,35.0,OK,None,2.27,43,0.46,OP1,Running
2025-05-10,18:25:29,J1195,50,857,66.82,3265,965,2,37.5,OK,None,3.96,43,1.71,OP2,Running
2025-05-10,18:26:00,J1195,106,858,82.38,3536,1024,5,40.0,OK,None,4.2,54,1.88,OP2,Running
2025-05-10,18:26:39,J1195,114,859,76.06,5753,1079,8,42.5,OK,None,1.04,42,1.32,OP3,Running
2025-05-10,18:27:26,J1195,52,860,94.72,5501,373,7,45.0,OK,None,3.35,55,2.09,OP2,Running
2025-05-10,18:28:16,J1195,132,861,91.45,5896,577,10,47.5,OK,None,1.37,42,2.3,OP3,Running
2025-05-10,18:28:30,J1196,143,862,84.11,3760,1058,2,50.0,OK,None,3.9,39,0.22,OP3,Running
2025-05-10,18:29:08,J1196,100,863,72.9,7043,672,7,52.5,OK,None,3.91,36,0.61,OP3,Running
2025-05-10,18:30:00,J1196,46,864,82.14,3976,924,8,55.0,OK,None,3.02,54,2.19,OP3,Running
2025-05-10,18:30:39,J1196,108,865,81.28,5728,330,2,57.5,OK,None,3.35,43,0.67,OP3,Running
2025-05-10,18:31:29,J1196,130,866,84.3,4197,695,10,60.0,OK,None,1.38,45,1.41,OP1,Running
2025-05-10,18:31:42,J1197,126,867,79.55,5809,1133,5,62.5,OK,None,2.83,57,2.13,OP2,Running
2025-05-10,18:32:20,J1197,95,868,75.58,5566,515,10,65.0,OK,None,3.87,45,2.49,OP2,Running
2025-05-10,18:33:14,J1197,105,869,82.78,7177,523,3,67.5,OK,None,3.37,57,0.39,OP2,Running
2025-05-10,18:33:46,J1197,109,870,82.23,7199,912,7,70.0,OK,None,1.11,49,0.56,OP3,Running
2025-05-10,18:34:27,J1197,158,871,75.46,7284,337,3,72.5,OK,None,2.07,63,1.57,OP3,Running
2025-05-10,18:34:50,J1198,129,872,88.45,5061,964,8,75.0,OK,None,2.67,42,1.25,OP3,Running
2025-05-10,18:35:36,J1198,149,873,70.94,6831,1160,4,77.5,OK,None,1.23,46,0.35,OP3,Running
2025-05-10,18:36:23,J1198,142,874,79.24,7451,818,9,80.0,OK,None,2.88,57,1.5,OP2,Running
2025-05-10,18:37:14,J1198,119,875,83.62,3522,1185,4,82.5,OK,None,4.51,59,2.32,OP2,Running
2025-05-10,18:37:50,J1198,84,876,74.95,3049,733,4,85.0,OK,None,2.61,62,1.31,OP3,Running
2025-05-10,18:38:03,J1199,101,877,83.32,3782,412,5,87.5,OK,None,1.02,52,1.41,OP3,Running
2025-05-10,18:39:05,J1199,104,878,87.74,5093,398,7,90.0,OK,None,1.13,60,2.1,OP3,Running
2025-05-10,18:39:30,J1199,67,879,68.84,5016,935,9,92.5,OK,None,0.57,52,0.83,OP1,Running
2025-05-10,18:39:55,J1199,83,879,80.75,3625,867,6,95.0,None,None,2.97,39,0.68,OP3,Breakdown
2025-05-10,18:40:43,J1199,109,880,74.4,6040,815,1,97.5,OK,None,0.52,42,1.89,OP2,Running
2025-05-10,18:41:15,J1200,112,881,89.73,6979,823,7,0.0,OK,None,2.12,59,1.47,OP2,Running
2025-05-10,18:42:09,J1200,62,882,74.9,5354,662,6,2.5,OK,None,3.67,49,1.7,OP2,Running
2025-05-10,18:42:43,J1200,74,883,92.68,5396,360,1,5.0,OK,None,3.13,51,1.71,OP3,Running
2025-05-10,18:43:27,J1200,91,884,77.43,6325,345,9,7.5,OK,None,4.98,64,0.68,OP2,Running
2025-05-10,18:43:54,J1200,82,885,73.35,5784,1084,5,10.0,OK,None,3.43,40,1.27,OP3,Running
2025-05-10,18:44:35,J1201,142,886,92.31,6980,489,6,12.5,OK,None,2.97,59,1.38,OP2,Running
2025-05-10,18:45:20,J1201,152,887,68.38,3175,708,6,15.0,OK,None,2.62,61,2.06,OP2,Running
2025-05-10,18:46:05,J1201,99,888,83.68,3810,1063,1,17.5,OK,None,3.75,39,1.74,OP1,Running
2025-05-10,18:46:22,J1201,135,889,70.03,7480,735,7,20.0,OK,None,1.76,60,2.49,OP3,Running
2025-05-10,18:47:19,J1201,47,890,78.29,6322,806,5,22.5,OK,None,4.65,55,0.62,OP3,Running
