Timestamp,Mode,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Wear (%),Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Part Status,Machine Status,Confidence,Defect Types
2025-06-19 12:29:38,batch,93,1316,90.98,3350,389,22.5,1.85,39,1.66,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,77,1317,81.08,5842,686,25.0,4.42,40,1.29,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,125,1318,75.36,4605,449,27.5,1.28,43,2.27,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,143,1319,66.09,6244,837,30.0,3.86,63,1.16,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,123,1319,69.66,3570,403,32.5,1.22,35,1.68,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,63,1320,81.05,5073,990,35.0,4.26,46,0.33,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,139,1321,72.38,5932,373,37.5,2.63,48,1.44,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,85,1322,90.23,6919,317,40.0,3.38,49,2.07,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,104,1322,76.19,5457,517,42.5,2.57,56,2.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,100,1323,82.83,5822,1124,45.0,2.78,56,1.05,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,152,1324,87.15,5227,942,47.5,1.37,53,1.92,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,141,1325,89.06,3938,1010,50.0,3.84,58,1.26,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,84,1326,74.16,3194,795,52.5,2.03,38,1.21,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,114,1326,82.66,4237,441,55.0,1.55,62,1.85,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,103,1327,75.92,4200,1187,57.5,2.89,46,0.6,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,111,1328,82.43,3664,403,60.0,0.64,48,2.12,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,107,1329,91.01,3154,981,62.5,4.98,52,1.69,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,155,1330,92.41,3183,1032,65.0,1.09,50,1.49,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,115,1331,82.81,4243,650,67.5,1.7,39,1.65,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,146,1332,94.86,4358,586,70.0,4.97,40,1.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,145,1333,79.62,4645,578,72.5,3.71,60,1.28,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,110,1333,85.43,6057,528,75.0,4.27,41,2.05,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,96,1334,89.79,7021,685,77.5,2.77,35,0.51,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,50,1335,73.62,6002,435,80.0,0.96,35,1.54,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,61,1336,66.52,7198,561,82.5,4.52,37,0.65,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,114,1337,86.16,3563,767,85.0,1.67,41,0.92,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,108,1338,88.1,6745,526,87.5,2.31,61,1.35,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,68,1339,70.25,6572,530,90.0,2.14,52,2.32,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,90,1340,74.35,6004,562,92.5,1.18,51,2.19,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,109,1341,72.07,6568,1029,95.0,0.74,48,1.97,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,111,1342,93.89,6596,1052,97.5,3.82,50,0.88,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,128,1343,93.07,4877,1001,0.0,3.97,61,1.33,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,123,1343,85.65,5801,1146,2.5,0.63,45,2.09,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,88,1344,91.32,3387,320,5.0,3.21,53,1.41,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,84,1345,84.04,6383,409,7.5,2.8,41,2.35,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,109,1346,65.64,3100,1189,10.0,4.19,62,0.27,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,110,1347,80.43,4407,362,12.5,3.82,46,0.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,144,1347,87.76,7358,965,15.0,2.66,38,1.33,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,46,1348,77.0,6258,530,17.5,0.81,43,1.14,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,99,1349,67.4,3431,1156,20.0,3.72,55,2.35,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,117,1349,69.27,3853,660,22.5,2.01,52,2.32,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,57,1349,92.13,3949,728,25.0,3.47,58,1.31,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,156,1350,83.69,4813,920,27.5,2.53,49,2.0,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,134,1351,71.38,3678,855,30.0,3.33,53,0.78,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,149,1352,74.42,5798,357,32.5,3.76,36,0.57,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,46,1353,67.51,4587,357,35.0,2.9,45,0.84,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,137,1354,81.85,3513,780,37.5,1.22,47,1.8,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,93,1355,80.35,6970,1042,40.0,3.54,56,0.95,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,109,1356,90.15,5453,1113,42.5,3.08,47,2.37,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,71,1357,76.83,3059,1080,45.0,4.02,61,0.66,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,100,1358,66.98,3347,509,47.5,4.61,35,0.61,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,135,1359,69.68,6764,344,50.0,1.76,64,0.99,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,71,1360,75.05,4929,697,52.5,4.05,51,1.67,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,46,1361,87.41,5122,898,55.0,1.17,64,2.08,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,56,1362,78.18,4708,595,57.5,2.4,49,2.11,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,104,1363,93.39,6146,709,60.0,3.76,44,1.19,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,68,1364,68.35,3064,1052,62.5,2.68,64,0.24,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,67,1365,78.21,3651,463,65.0,2.04,39,1.84,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,102,1366,69.35,4741,525,67.5,2.41,51,0.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,93,1366,93.37,4023,448,70.0,1.19,38,0.7,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,88,1367,70.21,5545,604,72.5,3.15,46,1.93,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,46,1367,74.85,6931,691,75.0,1.69,49,1.52,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,131,1368,69.25,6748,552,77.5,1.03,55,0.81,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,106,1369,65.03,3372,1067,80.0,4.87,40,0.77,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,123,1370,72.07,5397,399,82.5,4.7,54,2.21,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,152,1370,65.55,5577,546,85.0,2.6,47,2.19,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,127,1371,67.9,7392,490,87.5,0.84,42,2.26,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,137,1372,76.0,5918,712,90.0,4.57,55,0.77,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,84,1372,85.47,3511,320,92.5,3.26,48,1.68,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,65,1373,80.35,4468,780,95.0,4.14,63,0.61,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,58,1374,67.1,3714,909,97.5,4.39,35,1.08,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,49,1375,83.45,4246,830,0.0,4.16,62,1.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,118,1376,89.95,4249,1075,2.5,3.12,39,2.04,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,97,1377,94.39,4424,1173,5.0,0.66,42,0.93,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,139,1378,90.6,5574,915,7.5,1.51,64,2.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,140,1379,65.28,7302,408,10.0,3.84,61,0.74,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,98,1380,80.25,3744,731,12.5,1.48,45,1.42,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,157,1381,80.73,4620,348,15.0,4.01,64,2.39,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,58,1382,79.57,7021,524,17.5,1.73,61,2.39,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,92,1383,85.32,5687,1041,20.0,1.34,64,1.38,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,70,1384,90.12,6232,1167,22.5,1.02,44,2.24,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,64,1385,87.15,3611,826,25.0,1.53,54,2.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,58,1386,92.6,5997,686,27.5,2.33,55,1.67,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,158,1387,70.61,6219,618,30.0,4.94,55,0.45,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,110,1388,86.97,4863,703,32.5,2.68,50,1.56,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,79,1388,83.76,4998,371,35.0,4.75,55,1.36,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,102,1389,84.06,4902,616,37.5,0.7,42,1.76,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,88,1390,83.18,3739,981,40.0,3.35,46,1.66,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,60,1391,93.58,6129,1151,42.5,0.9,60,1.76,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,70,1392,70.78,6131,957,45.0,3.42,58,1.75,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,77,1393,77.34,4626,1020,47.5,4.98,63,1.15,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,69,1394,84.68,6163,939,50.0,4.69,53,1.67,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,101,1395,87.64,5149,988,52.5,3.09,57,1.46,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,89,1396,70.1,4695,617,55.0,0.51,51,1.65,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,49,1397,91.12,4840,341,57.5,1.3,59,1.08,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,45,1398,73.89,4237,1002,60.0,3.9,62,1.41,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,87,1399,81.29,6276,330,62.5,2.96,46,1.76,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,87,1400,66.46,3684,830,65.0,4.91,55,2.22,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,112,1401,86.07,5044,1047,67.5,3.13,49,0.48,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,57,1402,93.43,3026,663,70.0,3.5,58,2.26,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,47,1403,67.57,5176,827,72.5,4.13,43,0.99,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,110,1404,77.05,5817,1099,75.0,3.13,40,1.15,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,134,1405,77.46,3397,364,77.5,3.38,56,0.32,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,116,1406,72.11,3869,1161,80.0,2.09,50,0.22,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,98,1407,65.26,4574,355,82.5,4.1,48,0.75,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,109,1408,85.39,7094,533,85.0,2.72,62,2.39,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,59,1409,87.42,3352,495,87.5,4.35,56,0.38,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,151,1410,93.26,6644,439,90.0,0.92,49,1.91,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,104,1411,68.1,6166,1191,92.5,0.76,60,1.55,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,83,1411,66.14,6624,624,95.0,4.15,63,1.36,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,145,1412,76.85,5883,900,97.5,1.16,62,1.96,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,65,1413,67.14,6929,563,0.0,3.06,63,1.24,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,55,1414,65.41,4169,341,2.5,3.03,42,0.73,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,99,1415,88.79,4006,326,5.0,1.36,56,0.51,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,108,1416,93.96,4254,1068,7.5,3.73,50,1.6,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,138,1417,80.73,5204,817,10.0,0.84,41,1.5,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,117,1418,74.92,7124,1063,12.5,1.91,49,0.27,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,58,1419,69.2,3097,975,15.0,2.71,35,1.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,95,1419,67.18,3266,780,17.5,3.8,58,0.93,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,115,1420,69.37,5222,566,20.0,3.34,50,0.93,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,75,1421,85.32,6319,464,22.5,3.5,39,1.34,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,57,1422,93.55,7134,1015,25.0,4.8,50,0.54,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,46,1423,67.83,4060,387,27.5,3.16,54,2.36,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,101,1424,80.67,5156,349,30.0,0.52,51,0.98,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,64,1425,94.21,3297,732,32.5,1.79,35,0.29,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,64,1426,67.19,3225,507,35.0,1.25,54,0.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,132,1427,83.19,4720,575,37.5,2.77,56,0.36,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,151,1428,70.65,6855,514,40.0,3.07,46,0.63,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,90,1429,90.65,7004,929,42.5,2.8,60,1.2,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,123,1430,71.03,5074,835,45.0,1.19,51,1.91,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,94,1431,89.32,6369,1027,47.5,1.1,43,0.37,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,50,1431,71.9,4097,744,50.0,3.05,57,1.5,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,87,1432,82.39,6910,1179,52.5,2.8,54,0.9,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,75,1433,70.88,6646,402,55.0,2.29,52,2.01,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:38,batch,97,1434,86.14,5389,947,57.5,3.16,50,2.04,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,47,1435,78.71,5897,1006,60.0,1.89,50,1.04,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:38,batch,108,1436,79.34,3773,596,62.5,1.66,45,0.93,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,86,1437,84.42,7348,582,65.0,3.17,36,0.67,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,81,1438,87.07,3097,822,67.5,3.82,57,0.88,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,62,1439,91.89,3804,964,70.0,4.74,35,2.02,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,123,1440,66.64,5036,530,72.5,1.73,50,0.89,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,118,1441,91.24,3954,671,75.0,4.05,63,2.08,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:38,batch,73,1442,86.29,6698,713,77.5,0.62,51,0.47,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:38,batch,84,1443,87.07,5542,429,80.0,0.58,43,0.89,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
